# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: scr_ss_rrup.ini
# Process start: 2017-09-26T07:39:21.204752
# Process finish: 2017-09-26T10:19:15.472968
# rup_dim_model = S14, mech = SS, LW = False, AR = 1.0, ndip = 7, mindip = 1.047198, maxdip = 1.570796, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
1.584893,17.851230,17.272608,16.498908,15.476243,14.155227,12.507356,10.554273,8.423392,6.379861,4.628722,3.396463,2.894886,2.882066,2.941843,2.950259,2.950753,2.950831,2.950836,2.950836,2.950836,2.950836
1.995262,17.181270,16.634831,15.906378,14.941492,13.687139,12.112600,10.241502,8.203830,6.261807,4.613462,3.470211,3.022651,3.029649,3.094121,3.104355,3.105648,3.105949,3.105973,3.105973,3.105973,3.105973
2.511886,16.293075,15.779837,15.100843,14.205591,13.039828,11.568053,9.812516,7.905918,6.108697,4.610653,3.599594,3.232856,3.270023,3.342167,3.355501,3.358195,3.358917,3.358998,3.359001,3.359001,3.359001
3.162278,15.159197,14.680079,14.052625,13.234717,12.177580,10.843370,9.248180,7.523229,5.927539,4.642886,3.822291,3.573088,3.655088,3.739247,3.757505,3.762959,3.764988,3.765456,3.765492,3.765492,3.765492
3.981072,13.771114,13.328081,12.754428,12.018500,11.084538,9.921833,8.541531,7.064592,5.743099,4.751682,4.197432,4.116765,4.266641,4.371314,4.398544,4.409410,4.414101,4.415360,4.415467,4.415468,4.415468
5.011872,12.150593,11.747365,11.231680,10.582457,9.781193,8.816685,7.707074,6.559412,5.603221,4.998291,4.796123,4.944876,5.195021,5.335563,5.379387,5.399624,5.409315,5.412724,5.413444,5.413500,5.413500
6.309573,10.358425,10.000566,9.549352,8.993738,8.332487,7.582179,6.787557,6.053802,5.572251,5.462183,5.705111,6.154034,6.550658,6.753563,6.828072,6.866736,6.888530,6.898182,6.900805,6.901022,6.901022
7.943282,8.494207,8.188283,7.809282,7.355511,6.841170,6.309874,5.848377,5.590430,5.697552,6.215722,7.022404,7.869468,8.490292,8.810909,8.950388,9.027053,9.071584,9.092344,9.098690,9.099635,9.099695
10.000000,6.681973,6.433676,6.133327,5.787671,5.423762,5.106667,4.961981,5.180922,5.948197,7.253396,8.825463,10.269905,11.281680,11.836013,12.106744,12.254063,12.340179,12.388035,12.408752,12.414248,12.414704
12.589254,5.042562,4.854360,4.634685,4.397405,4.179359,4.059964,4.189590,4.810280,6.193099,8.402348,11.080355,13.576743,15.381541,16.434516,16.980812,17.274837,17.447716,17.550027,17.597693,17.611269,17.612496
15.848932,3.662785,3.532297,3.388920,3.251966,3.164815,3.214616,3.562085,4.472664,6.307996,9.393938,13.560666,17.896589,21.315622,23.440004,24.573670,25.171046,25.510163,25.707502,25.809737,25.849900,25.859593
19.952623,2.577298,2.497393,2.419905,2.367816,2.388121,2.570626,3.077048,4.176567,6.295482,10.149093,16.137681,23.314709,29.680315,33.969923,36.341387,37.551596,38.209600,38.600439,38.831048,38.937629,38.967544
25.118864,1.771382,1.731882,1.706248,1.719568,1.820256,2.097717,2.710278,3.923399,6.203483,10.612146,18.554380,29.736892,41.146393,49.570920,54.466034,56.973983,58.306442,59.083454,59.541413,59.760778,59.831977
31.622777,1.199540,1.189619,1.201392,1.260947,1.416837,1.756803,2.434765,3.710836,6.072739,10.877518,20.942353,37.495685,56.659981,72.249675,82.013940,87.228095,89.918322,91.404642,92.284266,92.785139,93.007206
39.810717,0.807297,0.817597,0.854605,0.944783,1.136294,1.515070,2.231272,3.540676,5.943948,11.036735,23.066088,45.850428,75.996461,103.889619,123.178503,134.061242,139.602145,142.576221,144.331113,145.376016,145.865515
50.118723,0.544817,0.568298,0.621564,0.731158,0.944748,1.346800,2.084857,3.412171,5.839076,11.116412,24.652361,54.252278,99.580895,147.482224,184.001799,206.025360,217.547189,223.595491,227.026406,229.029932,230.079123
63.095734,0.372129,0.403900,0.467282,0.588787,0.815671,1.231396,1.981919,3.319491,5.762725,11.169911,25.958405,62.757525,127.313526,204.807380,271.148505,315.001081,339.138276,351.470396,358.178060,362.161982,364.513772
79.432823,0.259813,0.296672,0.366198,0.494836,0.729536,1.153141,1.910829,3.254859,5.711127,11.216657,26.929134,69.656617,155.376083,274.401120,391.597753,477.148728,527.092911,552.803019,566.478907,574.442020,579.123760
100.000000,0.187218,0.227108,0.300258,0.433052,0.672250,1.100374,1.862314,3.210835,5.677948,11.259513,27.618903,75.137569,184.176569,359.024321,554.931666,713.349675,813.410933,867.158167,894.962736,910.325288,919.393139
125.892541,0.140529,0.182204,0.257467,0.392657,0.634421,1.065104,1.829491,3.180996,5.656999,11.298755,28.135257,79.478194,210.382248,450.285180,758.449063,1042.761127,1241.118962,1353.719699,1411.311730,1442.274033,1460.488603
158.489319,0.110542,0.153226,0.229656,0.366115,0.609125,1.040859,1.806063,3.158930,5.641516,11.330181,28.524879,82.537382,230.502704,541.538307,1004.986365,1493.982248,1869.923258,2098.079371,2218.084587,2281.262214,2317.045008
199.526231,0.091115,0.134250,0.211144,0.348006,0.591259,1.022986,1.788042,3.141453,5.629120,11.354210,28.819703,84.755009,246.799152,632.325695,1291.449154,2081.948460,2763.782791,3217.175915,3468.070965,3596.864801,3666.989113
251.188643,0.078523,0.121837,0.198880,0.335813,0.578998,1.010501,1.775359,3.129441,5.621972,11.377200,29.052771,86.421252,258.839520,705.471328,1579.019571,2790.453393,3990.224157,4870.597451,5387.273982,5654.659102,5797.232069
316.227766,0.070409,0.113781,0.190846,0.327735,0.570780,1.002065,1.766845,3.121785,5.618954,11.399372,29.239904,87.696465,267.434487,763.357701,1872.039843,3646.087318,5642.435526,7264.315534,8293.815606,8849.543878,9138.082658
398.107171,0.065180,0.108552,0.185585,0.322387,0.565281,0.996391,1.761188,3.117052,5.618462,11.419831,29.390506,88.682180,273.817235,808.975616,2137.228920,4564.178202,7690.995809,10586.068510,12614.121527,13770.390807,14364.323020
501.187234,0.061803,0.105148,0.182126,0.318833,0.561588,0.992561,1.757425,3.114178,5.619308,11.437920,29.511638,89.450424,278.653842,841.342865,2341.185286,5480.936150,10165.765240,15120.090158,18941.722849,21269.946844,22499.310152
630.957344,0.059614,0.102923,0.179841,0.316454,0.559087,0.989955,1.754902,3.112451,5.620739,11.453404,29.608890,90.052002,282.360802,865.014241,2506.548553,6391.485344,13034.773096,21013.238365,27912.763129,32514.714066,35069.309145
794.328235,0.058189,0.101460,0.178318,0.314848,0.557376,0.988162,1.753195,3.111430,5.622340,11.466355,29.686694,90.524817,285.228108,882.800288,2628.964495,7126.015469,15915.133450,28108.658149,40202.796714,49096.946993,54330.408327
1000.000000,0.057256,0.100490,0.177296,0.313753,0.556195,0.986916,1.752027,3.110838,5.623904,11.477046,29.748837,90.898014,287.462972,896.369813,2716.554634,7707.950783,18848.877388,36669.395150,56738.910133,73071.292060,83459.534644
